full_name,year,inc_decile_p0p10,inc_decile_p10p20,inc_decile_p20p30,inc_decile_p30p40,inc_decile_p40p50,inc_decile_p50p60,inc_decile_p60p70,inc_decile_p70p80,inc_decile_p80p90,inc_decile_p90p100,country_code,total_population,mean_income
Kenya,2009,129,1032,1790,2350,3001,3829,4915,6597,9933,37197,KE,18660510,7077
Kenya,2010,137,1100,1904,2494,3181,4052,5189,6961,10468,38318,KE,19295490,7380
Kenya,2011,145,1160,2005,2619,3337,4245,5424,7273,10925,39084,KE,19936320,7622
Kenya,2012,149,1190,2052,2674,3403,4322,5512,7387,11082,38749,KE,20599570,7652
Kenya,2013,155,1243,2140,2782,3537,4486,5709,7647,11460,39159,KE,21287234,7832
Kenya,2014,148,1186,2038,2643,3358,4252,5401,7231,10824,36142,KE,22002118,7322
Kenya,2015,156,1245,2136,2764,3508,4437,5624,7526,11255,36719,KE,22748872,7537
Kenya,2016,159,1276,2189,2832,3595,4546,5763,7712,11532,37624,KE,23542908,7723
Kenya,2017,156,1249,2143,2774,3520,4452,5643,7552,11293,36843,KE,24367292,7562
Kenya,2018,160,1281,2197,2843,3608,4563,5784,7741,11576,37766,KE,25222086,7752
Kenya,2019,161,1292,2216,2868,3640,4603,5835,7809,11678,38099,KE,26104454,7820
Kenya,2020,156,1245,2135,2764,3508,4436,5623,7525,11253,36712,KE,27010508,7536
Korea,1980,404,3231,5294,6311,7312,8386,9677,11290,13722,31978,KR,20653311,9761
Korea,1981,398,3188,5241,6318,7400,8574,10023,11869,14825,32586,KR,21386278,10042
Korea,1982,427,3415,5600,6697,7781,8946,10357,12124,14843,34641,KR,22108650,10483
Korea,1983,459,3670,6021,7204,8383,9653,11195,13138,16101,39015,KR,22804615,11484
Korea,1984,471,3771,6208,7505,8825,10265,12058,14361,18027,41757,KR,23475042,12325
Korea,1985,505,4041,6638,7985,9342,10812,12621,14921,18508,42388,KR,24093425,12776
Korea,1986,543,4342,7137,8599,10074,11675,13651,16171,20138,46060,KR,24701911,13839
Korea,1987,586,4690,7718,9328,10966,12753,14974,17827,22355,51723,KR,25325341,15292
Korea,1988,632,5056,8328,10086,11883,13849,16305,19473,24543,57059,KR,25962452,16721
Korea,1989,662,5295,8724,10570,12457,14518,17097,20425,25804,59643,KR,26637386,17520
Korea,1990,697,5580,9200,11158,13162,15355,18103,21661,27460,63436,KR,27453677,18581
Korea,1991,754,6028,9943,12067,14238,16615,19597,23463,29824,68663,KR,28139943,20119
Korea,1992,772,6179,10196,12378,14607,17047,20110,24085,30690,70384,KR,28817778,20645
Korea,1993,792,6340,10472,12736,15061,17611,20827,25022,32039,74041,KR,29463521,21494
Korea,1994,836,6688,11059,13476,15973,18721,22201,26764,34445,80367,KR,30078420,23053
Korea,1995,873,6982,11555,14100,16740,19650,23348,28216,36465,85600,KR,30659215,24353
Korea,1996,815,6524,10910,13502,16294,19439,23560,29340,40625,95699,KR,31167888,25671
Korea,1997,824,6594,11037,13682,16545,19779,24027,30004,41666,101173,KR,31688712,26533
Korea,1998,797,6373,10643,13122,15759,18715,22567,27962,38696,84012,KR,32134362,23865
Korea,1999,828,6627,11095,13747,16615,19852,24105,30107,41977,98411,KR,32644628,26337
Korea,2000,879,7030,11761,14580,17633,21080,25605,31942,44121,109925,KR,33254450,28455
Korea,2001,895,7162,11965,14809,17875,21326,25841,32101,43861,114940,KR,33902183,29078
Korea,2002,922,7378,12326,15278,18477,22084,26807,33320,45203,126417,KR,34521145,30821
Korea,2003,921,7370,12310,15257,18451,22052,26766,33253,45001,129599,KR,35090504,31098
Korea,2004,958,7661,12774,15805,19081,22763,27566,34104,45553,135904,KR,35543171,32217
Korea,2005,1059,8475,14050,17222,20569,24288,29054,35382,45976,134793,KR,35881240,33087
Korea,2006,989,7909,13179,16284,19625,23375,28253,34879,46482,154958,KR,36355422,34593
Korea,2007,1010,8081,13453,16714,20231,24136,29323,36662,49325,166294,KR,36785255,36523
Korea,2008,996,7969,13248,16520,20043,23909,29129,36757,49719,169889,KR,37293861,36818
Korea,2009,999,7995,13286,16445,19823,23756,28923,36273,48955,165309,KR,37709753,36176
Korea,2010,1024,8191,13637,16847,20320,24606,30141,37848,51212,177804,KR,38145880,38163
Korea,2011,1045,8356,13954,17261,20869,25244,30862,38591,52121,181897,KR,38696642,39020
Korea,2012,1061,8486,14214,17611,21345,25798,31498,39248,52998,182397,KR,39187046,39466
Korea,2013,1094,8750,14662,18160,21902,26265,32071,39995,54034,184809,KR,39663606,40174
Korea,2014,1126,9010,15098,18681,22407,26656,32530,40555,54715,188445,KR,40243237,40922
Korea,2015,1150,9199,15353,18922,22809,27284,33217,41336,55843,194889,KR,40762796,42000
Korea,2016,1159,9274,15424,18955,22981,27676,33659,41873,56709,199024,KR,41258703,42673
Korea,2017,1174,9390,15622,19211,23314,28101,34209,42603,57738,202811,KR,41717139,43417
Korea,2018,1201,9605,15977,19639,23818,28692,34906,43440,58844,206576,KR,42083156,44270
Korea,2019,1242,9934,16510,20251,24496,29437,35714,44312,59904,209780,KR,42402124,45158
Korea,2020,1218,9741,16189,19857,24020,28865,35020,43451,58741,205706,KR,42668344,44281
Kuwait,1980,2471,19766,33249,42410,52928,65726,89009,125500,215595,782467,KW,698216,142912
Kuwait,1981,2079,16636,27984,35695,44547,55318,74915,105627,181457,658568,KW,743750,120283
Kuwait,1982,1700,13602,22881,29185,36424,45231,61254,86366,148368,538477,KW,787133,98349
Kuwait,1983,1678,13427,22585,28808,35953,44646,60462,85249,146450,531514,KW,830934,97077
Kuwait,1984,1638,13108,22049,28124,35099,43585,59026,83224,142970,518887,KW,880201,94771
Kuwait,1985,1448,11584,19485,24854,31018,38518,52163,73548,126347,458557,KW,937473,83752
Kuwait,1986,1755,14041,23620,30127,37599,46691,63231,89154,153157,555859,KW,987941,101524
Kuwait,1987,1560,12485,21001,26787,33431,41514,56220,79269,136176,494227,KW,1051417,90267
Kuwait,1988,1426,11410,19193,24481,30553,37940,51380,72444,124452,451677,KW,1115513,82496
Kuwait,1989,1745,13955,23474,29942,37368,46403,62842,88605,152214,552436,KW,1162979,100898
Kuwait,1990,1324,10596,17824,22735,28374,35235,47716,67278,115577,419467,KW,1182777,76613
Kuwait,1991,822,6571,11054,14099,17596,21851,29591,41723,71676,260134,KW,1171812,47512
Kuwait,1992,1349,10792,18154,23156,28898,35886,48599,68522,117714,427223,KW,1127378,78029
Kuwait,1993,1762,14099,23716,30251,37753,46882,63490,89519,153785,558136,KW,1067405,101939
Kuwait,1994,1951,15606,26252,33485,41789,51894,70277,99089,170224,617798,KW,1019533,112836
Kuwait,1995,2181,17451,29354,37442,46729,58028,78584,110801,190344,690822,KW,1002894,126174
Kuwait,1996,2132,17053,28686,36589,45664,56705,76793,108275,186005,675075,KW,1016827,123298
Kuwait,1997,2156,17245,29008,37001,46178,57344,77657,109494,188099,682674,KW,1070444,124686
Kuwait,1998,2097,16778,28222,35998,44926,55790,75553,106527,183003,664178,KW,1148503,121307
Kuwait,1999,1873,14989,25213,32159,40135,49841,67496,95167,163487,593349,KW,1229677,108371
Kuwait,2000,1835,14681,24695,31500,39312,48818,66112,93216,160135,581181,KW,1299624,106149
Kuwait,2001,1701,13605,22886,29191,36431,45240,61266,86384,148398,538586,KW,1342469,98369
Kuwait,2002,1594,12751,21449,27359,34145,42400,57420,80961,139083,504778,KW,1378540,92194
Kuwait,2003,1801,14413,24245,30926,38596,47928,64906,91516,157214,570583,KW,1414651,104213
Kuwait,2004,1996,15970,26863,34265,42763,53103,71915,101397,174190,632192,KW,1460921,115465
Kuwait,2005,2122,16978,28560,36429,45464,56457,76457,107801,185191,672118,KW,1524411,122758
Kuwait,2006,2216,17732,29828,38046,47482,58964,79851,112588,193414,701964,KW,1607829,128209
Kuwait,2007,2201,17606,29617,37777,47145,58545,79285,111789,192042,696985,KW,1710339,127299
Kuwait,2008,2072,16577,27948,35014,43074,52939,71016,102205,178223,637877,KW,1828969,116695
Kuwait,2009,1823,14581,24640,30285,36674,44552,59117,87087,154369,544140,KW,1960942,99727
Kuwait,2010,1723,13787,23356,28131,33479,40137,52587,79567,143602,497782,KW,2102753,91415
Kuwait,2011,1807,14454,24548,28936,33780,39890,51489,80360,147949,503456,KW,2246237,92667
Kuwait,2012,1882,15057,25641,29535,33748,39161,49655,80370,151278,504333,KW,2395237,93066
Kuwait,2013,1910,15278,26091,29320,32706,37184,46139,77988,150470,490283,KW,2542876,90737
Kuwait,2014,1845,14757,25200,28319,31589,35914,44563,75324,145331,473537,KW,2680983,87638
Kuwait,2015,1808,14464,24701,27758,30964,35203,43681,73833,142455,464165,KW,2804722,85903
Kuwait,2016,1859,14874,25401,28545,31840,36200,44918,75924,146489,477311,KW,2894598,88336
Kuwait,2017,1730,13845,23643,26569,29637,33695,41809,70669,136350,444276,KW,2968757,82222
Kuwait,2018,1706,13650,23311,26195,29220,33221,41221,69676,134433,438028,KW,3029449,81066
Kuwait,2019,1660,13279,22676,25482,28425,32317,40100,67779,130775,426109,KW,3081491,78860
Kuwait,2020,1497,11977,20452,22984,25637,29148,36167,61133,117951,384326,KW,3129018,71127
Kyrgyzstan,1980,237,1894,3211,4074,5131,6386,7775,9786,13019,39065,KG,1869769,9058
Kyrgyzstan,1981,230,1839,3117,3955,4982,6200,7548,9501,12640,37926,KG,1922932,8794
Kyrgyzstan,1982,223,1785,3027,3840,4837,6020,7329,9224,12272,36821,KG,1976704,8538
Kyrgyzstan,1983,217,1733,2939,3728,4696,5844,7115,8955,11915,35749,KG,2030315,8289
Kyrgyzstan,1984,210,1682,2852,3618,4557,5672,6906,8691,11563,34696,KG,2083334,8045
Kyrgyzstan,1985,204,1631,2766,3509,4420,5501,6697,8429,11214,33646,KG,2134958,7801
Kyrgyzstan,1986,198,1585,2688,3409,4295,5345,6507,8190,10897,32695,KG,2177182,7581
Kyrgyzstan,1987,192,1537,2606,3306,4164,5183,6310,7942,10566,31704,KG,2218023,7351
Kyrgyzstan,1988,217,1733,2938,3727,4695,5843,7114,8953,11912,35742,KG,2256002,8287
Kyrgyzstan,1989,219,1749,2966,3763,4740,5899,7182,9039,12026,36083,KG,2289753,8366
Kyrgyzstan,1990,229,1836,3113,3949,4974,6190,7537,9486,12620,37866,KG,2318965,8780
Kyrgyzstan,1991,224,1796,3045,3862,4865,6055,7372,9278,12344,37039,KG,2335043,8588
Kyrgyzstan,1992,193,1546,2620,3324,4187,5212,6345,7986,10625,31879,KG,2349098,7392
Kyrgyzstan,1993,162,1296,2197,2788,3512,4371,5321,6697,8910,26734,KG,2363780,6199
Kyrgyzstan,1994,127,1016,1722,2185,2752,3426,4171,5249,6984,20954,KG,2382541,4859
Kyrgyzstan,1995,118,941,1595,2023,2548,3171,3861,4860,6465,19399,KG,2407926,4498
Kyrgyzstan,1996,120,962,1630,2068,2606,3243,3948,4969,6611,19836,KG,2454442,4599
Kyrgyzstan,1997,128,1023,1734,2199,2770,3448,4198,5283,7029,21091,KG,2508224,4890
Kyrgyzstan,1998,123,980,1662,2109,2656,3306,4025,5066,6740,20223,KG,2566326,4689
Kyrgyzstan,1999,140,1122,1881,2348,2854,3462,4214,5311,7206,19189,KG,2625087,4773
Kyrgyzstan,2000,157,1255,2089,2579,3057,3639,4426,5585,7685,18568,KG,2682121,4904
Kyrgyzstan,2001,161,1290,2163,2683,3238,3893,4810,6088,8233,20231,KG,2729126,5279
Kyrgyzstan,2002,160,1283,2143,2639,3158,3853,4771,5996,8089,19899,KG,2771967,5199
Kyrgyzstan,2003,183,1468,2425,2947,3521,4147,5153,6522,8574,20975,KG,2814770,5592
Kyrgyzstan,2004,146,1167,1979,2475,3064,3853,4915,6320,9068,25115,KG,2861877,5810
Kyrgyzstan,2005,157,1252,2109,2617,3194,3911,4899,6278,8752,24856,KG,2915489,5802
Kyrgyzstan,2006,152,1213,2024,2517,3105,3896,4901,6375,8904,27509,KG,2959115,6059
Kyrgyzstan,2007,181,1444,2438,3054,3710,4543,5680,7259,9895,27061,KG,3011188,6526
Kyrgyzstan,2008,193,1545,2569,3172,3890,4724,5805,7284,9701,27245,KG,3070616,6613
Kyrgyzstan,2009,199,1588,2630,3221,3897,4721,5797,7339,9941,27669,KG,3134679,6700
Kyrgyzstan,2010,189,1513,2534,3103,3730,4487,5488,6864,9240,25780,KG,3200765,6293
Kyrgyzstan,2011,208,1662,2736,3300,3942,4701,5676,7001,9233,24780,KG,3277946,6324
Kyrgyzstan,2012,223,1787,2953,3546,4186,4953,5940,7338,9678,25681,KG,3352619,6629
Kyrgyzstan,2013,220,1763,2917,3517,4180,4987,6058,7493,9898,25911,KG,3424386,6695
Kyrgyzstan,2014,242,1938,3170,3753,4391,5177,6196,7564,9829,25255,KG,3493947,6752
Kyrgyzstan,2015,232,1853,3050,3632,4255,5002,5986,7309,9650,27326,KG,3561973,6829
Kyrgyzstan,2016,251,2011,3301,3940,4637,5483,6613,8211,10925,28424,KG,3626678,7380
Kyrgyzstan,2017,244,1955,3211,3856,4605,5484,6686,8345,11057,30461,KG,3697147,7590
Kyrgyzstan,2018,248,1980,3256,3919,4711,5663,6895,8635,11484,32109,KG,3768546,7890
Kyrgyzstan,2019,239,1913,3146,3798,4555,5468,6685,8376,11154,35831,KG,3834892,8116
Kyrgyzstan,2020,214,1709,2811,3393,4069,4885,5972,7483,9965,32013,KG,3894046,7251
Lao PDR,1980,73,584,981,1223,1541,1938,2465,3269,4608,14770,LA,1469910,3145
Lao PDR,1981,83,665,1117,1393,1754,2206,2807,3723,5247,16818,LA,1495858,3581
Lao PDR,1982,87,696,1169,1458,1836,2309,2938,3897,5492,17603,LA,1528283,3749
Lao PDR,1983,89,709,1191,1485,1871,2353,2993,3970,5596,17936,LA,1566229,3819
Lao PDR,1984,92,736,1236,1541,1941,2442,3106,4120,5807,18611,LA,1608063,3963
Lao PDR,1985,94,754,1266,1578,1988,2500,3180,4218,5946,19057,LA,1652416,4058
Lao PDR,1986,96,771,1295,1614,2033,2557,3252,4314,6080,19487,LA,1698877,4150
Lao PDR,1987,92,736,1235,1540,1940,2440,3103,4116,5802,18596,LA,1748127,3960
Lao PDR,1988,87,696,1168,1456,1834,2307,2934,3892,5486,17584,LA,1799966,3744
Lao PDR,1989,97,777,1304,1626,2048,2576,3276,4346,6125,19632,LA,1854338,4181
Lao PDR,1990,101,806,1353,1687,2125,2672,3399,4509,6355,20369,LA,1911005,4338
Lao PDR,1991,102,817,1372,1710,2154,2709,3446,4571,6443,20650,LA,1962120,4397
Lao PDR,1992,105,840,1410,1758,2215,2785,3543,4700,6624,21231,LA,2015147,4521
Lao PDR,1993,108,862,1449,1812,2279,2853,3624,4793,6777,22086,LA,2069097,4664
Lao PDR,1994,112,896,1506,1892,2379,2968,3771,4981,7067,23421,LA,2123378,4899
Lao PDR,1995,116,927,1560,1965,2469,3069,3896,5134,7305,24552,LA,2177995,5099
Lao PDR,1996,121,969,1632,2060,2583,3196,4051,5325,7592,25818,LA,2226380,5335
Lao PDR,1997,125,1001,1685,2132,2671,3294,4171,5471,7818,26892,LA,2276898,5526
Lao PDR,1998,126,1005,1692,2140,2681,3313,4192,5494,7819,26535,LA,2328739,5500
Lao PDR,1999,133,1066,1793,2266,2838,3515,4444,5819,8249,27623,LA,2380876,5775
Lao PDR,2000,134,1076,1813,2302,2901,3617,4594,6039,8552,28479,LA,2433353,5951
Lao PDR,2001,138,1105,1865,2372,3000,3756,4781,6295,8897,29388,LA,2493495,6160
Lao PDR,2002,146,1166,1965,2495,3151,3947,5014,6589,9274,30218,LA,2551770,6396
Lao PDR,2003,152,1218,2050,2595,3263,4078,5181,6807,9582,31473,LA,2611073,6640
Lao PDR,2004,155,1241,2091,2649,3330,4168,5313,7003,9878,32848,LA,2674944,6868
Lao PDR,2005,161,1285,2163,2736,3433,4293,5479,7230,10204,34213,LA,2745135,7120
Lao PDR,2006,171,1370,2305,2910,3640,4545,5801,7656,10807,36463,LA,2830498,7567
Lao PDR,2007,180,1439,2420,3049,3804,4743,6056,7995,11289,38319,LA,2920199,7929
Lao PDR,2008,186,1491,2512,3182,3988,4983,6372,8424,11929,39976,LA,3013803,8304
Lao PDR,2009,196,1569,2644,3353,4199,5236,6681,8812,12487,41174,LA,3110942,8635
Lao PDR,2010,203,1624,2740,3488,4383,5475,6994,9237,13117,42858,LA,3211312,9012
Lao PDR,2011,212,1697,2866,3653,4593,5733,7317,9655,13723,44335,LA,3320762,9378
Lao PDR,2012,224,1789,3020,3850,4836,6025,7675,10107,14369,45860,LA,3433738,9776
Lao PDR,2013,227,1816,3067,3919,4934,6168,7887,10405,14813,48058,LA,3546841,10129
Lao PDR,2014,231,1846,3123,4005,5061,6354,8166,10806,15415,50858,LA,3656179,10587
Lao PDR,2015,236,1884,3190,4098,5184,6525,8409,11140,15908,53132,LA,3760270,10971
Lao PDR,2016,239,1915,3245,4179,5299,6690,8652,11483,16418,55515,LA,3861171,11364
Lao PDR,2017,245,1958,3319,4279,5433,6873,8911,11838,16939,57857,LA,3958889,11765
Lao PDR,2018,247,1973,3345,4317,5484,6949,9025,11996,17176,59179,LA,4053953,11969
Lao PDR,2019,252,2017,3420,4414,5607,7105,9228,12265,17561,60507,LA,4148202,12238
Lao PDR,2020,244,1953,3311,4273,5428,6878,8933,11873,17000,58574,LA,4242567,11847
Latvia,1980,1102,8817,14918,18229,21142,25106,28697,32950,38497,54284,LV,1821510,24374
Latvia,1981,1103,8827,14935,18250,21167,25135,28730,32988,38542,54347,LV,1833784,24403
Latvia,1982,1102,8819,14923,18235,21149,25114,28706,32961,38510,54301,LV,1841681,24382
Latvia,1983,1095,8758,14819,18108,21002,24939,28506,32731,38242,53924,LV,1847687,24212
Latvia,1984,1093,8741,14789,18072,20960,24889,28449,32666,38166,53816,LV,1855108,24164
Latvia,1985,1081,8645,14628,17874,20731,24618,28139,32310,37749,53229,LV,1865069,23900
Latvia,1986,1078,8625,14594,17833,20683,24561,28074,32235,37662,53106,LV,1874399,23845
Latvia,1987,1071,8571,14502,17721,20553,24406,27897,32032,37425,52772,LV,1886604,23695
Latvia,1988,1070,8564,14490,17706,20535,24385,27873,32004,37392,52726,LV,1898581,23675
Latvia,1989,1046,8371,14247,17401,20291,24188,27849,32167,37848,54716,LV,1906391,23812
Latvia,1990,1114,8912,15224,18647,21921,26298,30407,35437,41903,62000,LV,1907919,26186
Latvia,1991,1029,8232,14060,17238,20131,24199,28335,33128,39385,61975,LV,1898207,24771
Latvia,1992,626,5010,8637,10801,12880,15687,18689,21954,26314,44410,LV,1882483,16501
Latvia,1993,466,3730,6317,7701,9254,11379,13884,17035,21068,38521,LV,1863046,12935
Latvia,1994,437,3497,5963,7347,8828,10912,13399,16408,20478,40310,LV,1842906,12758
Latvia,1995,270,2162,3764,4743,5744,7170,8814,10718,13570,29717,LV,1824432,8667
Latvia,1996,275,2204,3920,4932,6063,7575,9470,11541,15035,32407,LV,1814089,9342
Latvia,1997,312,2498,4339,5493,6743,8476,10643,13216,17260,36880,LV,1804286,10586
Latvia,1998,326,2606,4572,5819,7220,9125,11406,14027,18240,40888,LV,1795424,11423
Latvia,1999,336,2685,4689,5984,7426,9359,11692,14581,19072,41845,LV,1787470,11767
Latvia,2000,376,3009,5222,6611,8158,10357,12883,16342,21542,47401,LV,1779860,13190
Latvia,2001,408,3265,5637,7193,8923,11256,14140,17833,23779,54343,LV,1773170,14678
Latvia,2002,448,3584,6127,7747,9622,12224,15590,19831,26329,58165,LV,1764606,15967
Latvia,2003,489,3915,6637,8080,10115,12865,16540,21255,28210,66337,LV,1755413,17444
Latvia,2004,573,4587,7522,8992,11142,14103,18106,22865,30354,71154,LV,1746823,18940
Latvia,2005,599,4794,7971,9483,11924,15446,20081,25668,34420,85308,LV,1739264,21570
Latvia,2006,711,5691,9033,10425,13865,18481,23879,30333,39510,84210,LV,1729258,23614
Latvia,2007,651,5205,8341,10490,14707,19914,26014,32973,44280,101158,LV,1720891,26373
Latvia,2008,725,5800,9220,10928,14614,19642,25527,32654,43383,97975,LV,1712250,26047
Latvia,2009,760,6077,10501,12436,14146,17111,22361,28872,38841,92694,LV,1701389,24380
Latvia,2010,525,4935,9600,12146,13569,15670,19653,25465,34620,77352,LV,1687982,21353
Latvia,2011,688,5502,9768,11676,13189,15762,20435,26513,36078,88955,LV,1675257,22857
Latvia,2012,739,5913,10029,11691,13584,16536,21440,27942,38205,91110,LV,1661882,23719
Latvia,2013,787,6292,10374,11978,14135,17636,22794,29413,39657,94762,LV,1647136,24783
Latvia,2014,822,6572,10580,12356,15098,19205,24615,31093,40895,93199,LV,1629745,25443
Latvia,2015,863,6906,11108,13149,16442,20970,26823,33002,43360,95327,LV,1608909,26795
Latvia,2016,906,7249,11634,14004,17920,22852,28816,35868,46855,95049,LV,1591946,28115
Latvia,2017,870,6961,11320,14016,18458,23524,29591,37159,48467,106849,LV,1567855,29722
Latvia,2018,905,7240,11857,14859,19486,24863,31386,39454,52033,110385,LV,1539757,31247
Latvia,2019,985,7882,12934,15951,20602,26183,32833,41297,54347,111901,LV,1512696,32492
Latvia,2020,941,7531,12349,15246,19732,25081,31474,39580,52115,107550,LV,1489705,31160
Lebanon,1980,456,3647,6099,7664,10213,13189,16821,22433,35607,121062,LB,1289002,23719
Lebanon,1981,457,3657,6116,7685,10241,13225,16867,22495,35705,121396,LB,1292513,23784
Lebanon,1982,280,2241,3748,4709,6276,8105,10336,13785,21880,74392,LB,1299767,14575
Lebanon,1983,344,2753,4605,5787,7711,9958,12700,16938,26885,91408,LB,1308853,17909
Lebanon,1984,501,4007,6702,8422,11223,14493,18484,24651,39128,133032,LB,1317015,26064
Lebanon,1985,623,4984,8335,10474,13957,18025,22988,30658,48663,165451,LB,1323186,32416
Lebanon,1986,572,4579,7659,9624,12824,16562,21122,28169,44713,152020,LB,1336741,29784
Lebanon,1987,667,5340,8931,11222,14955,19313,24631,32849,52140,177274,LB,1348633,34732
Lebanon,1988,469,3749,6270,7879,10499,13559,17293,23062,36607,124460,LB,1364848,24385
Lebanon,1989,257,2053,3434,4316,5751,7427,9472,12632,20050,68169,LB,1393105,13356
Lebanon,1990,319,2555,4274,5371,7157,9242,11787,15720,24952,84835,LB,1437833,16621
Lebanon,1991,456,3645,6097,7661,10209,13185,16815,22425,35595,121021,LB,1529413,23711
Lebanon,1992,494,3950,6607,8302,11064,14288,18222,24302,38574,131149,LB,1643526,25695
Lebanon,1993,507,4057,6785,8526,11362,14673,18714,24957,39614,134686,LB,1769792,26388
